Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,9,120,0,0.044444444,0,0.8,May,2,4,9,2,Returning_Visitor,FALSE,FALSE
9,281.75,2,144.5,116,7009.095996,0,0.011083789,4.947766276,0.8,May,6,2,2,3,Returning_Visitor,FALSE,FALSE
10,513.5535714,9,186,105,8704.372405,0.026260504,0.050212934,2.579064935,0,May,3,2,2,11,Returning_Visitor,TRUE,FALSE
1,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,42,2058.25,0.021138211,0.051219512,0,0.2,May,2,10,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,69,1,0,19,580.5,0.010526316,0.049122807,22.32934737,0,May,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,15,Returning_Visitor,TRUE,FALSE
3,131.75,0,0,52,1701.857143,0.0032,0.01918951,0,0,May,1,1,5,1,Returning_Visitor,FALSE,FALSE
4,15.5,0,0,15,312.7,0.01,0.045,0,0.8,May,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,9,495,0.022222222,0.044444444,0,0.2,May,3,2,2,19,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,202,0.033333333,0.05,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
1,4.5,0,0,39,908.3333333,0,0.0125,33.6501,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,480.5,0.033333333,0.073333333,0,0,May,2,2,7,6,Returning_Visitor,FALSE,FALSE
11,143.8333333,3,404.5833333,58,3473.857143,0.005714286,0.016111111,2.568454762,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,277,0,0.04,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,226,0.086666667,0.133333333,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,138,0.02,0.1,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,59,0,0.075,0,0.8,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,3,New_Visitor,FALSE,FALSE
1,3,0,0,19,273,0.035294118,0.070588235,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,360,0,0.01875,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,40,0,0.1,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,2,28,1,0,0.066666667,0.133333333,0,0.6,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1547.5,0,0.007407407,0,0,May,4,2,2,2,Returning_Visitor,FALSE,FALSE
2,37,0,0,25,1127.25,0.002666667,0.028,18.56148,0,May,2,5,3,4,Returning_Visitor,FALSE,FALSE
8,181.1666667,3,52,29,996.0833333,0.002777778,0.035515873,6.310740741,0.4,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,227.7,0.027777778,0.038888889,0,0.4,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
3,45,0,0,10,579.3333333,0,0.022222222,0,0,May,1,1,2,5,New_Visitor,FALSE,FALSE
2,33,0,0,12,237,0,0.014285714,0,0,May,4,2,9,3,Returning_Visitor,FALSE,FALSE
3,54.5,4,472,14,678.5,0,0.010526316,0,0.6,May,3,2,3,2,New_Visitor,FALSE,FALSE
2,1687.5,0,0,29,3098.033333,0,0.025806452,0,0,May,2,4,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,81,0.08,0.133333333,0,1,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,285.1666667,0,0.002597403,0,0,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,340.2,0.066666667,0.075,0,0,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,231,0.12,0.14,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
7,146,2,37,28,2054.114286,0,0.011877551,5.789028571,0,May,1,1,9,3,Returning_Visitor,FALSE,FALSE
2,20,0,0,21,2008.833333,0,0.022857143,0,0.6,May,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1065.9,0.016666667,0.04021164,0,1,May,1,1,1,6,Returning_Visitor,TRUE,FALSE
4,431,0,0,6,619,0,0.025,0,0,May,1,8,2,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,584.1333333,0,0.007142857,0,0,May,2,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,7,3,New_Visitor,FALSE,FALSE
11,210.8555556,0,0,149,4107.119658,0.006369427,0.013305319,0.513385987,0.6,May,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,293.5,0.05,0.075,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,58.33333333,0,0,9,229.6666667,0.033333333,0.041666667,0,0,May,1,8,3,1,Returning_Visitor,TRUE,FALSE
2,32,0,0,11,155.8333333,0,0.034615385,0,0.2,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,5,0,0,92,1688.058761,0.004347826,0.016494134,0,0,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,234,0.022222222,0.088888889,0,0.4,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,197.2,0.030769231,0.038461538,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,2,39.66666667,89,3509.130952,0.005617978,0.015248796,42.8662809,0,May,2,4,3,6,Returning_Visitor,TRUE,FALSE
5,52,0,0,16,866.5,0,0.011764706,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,2,499,12,755,0,0.015384615,71.488,0,May,2,5,2,2,New_Visitor,FALSE,TRUE
1,27,0,0,4,30,0.04,0.08,0,0.6,May,3,2,2,11,New_Visitor,FALSE,FALSE
7,92.5,0,0,48,1681.52381,0,0.016993464,53.988,0,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
5,70,0,0,61,2635.61627,0,0.003389831,0,0.6,May,1,8,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,231.5,0.036363636,0.072727273,0,0.6,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
3,49.33333333,2,346.1666667,9,194.3333333,0,0.002857143,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,427,2,108,36,1564.161905,0.018333333,0.024900794,0,0,May,3,3,1,2,Returning_Visitor,FALSE,FALSE
14,662.5357143,2,58,41,854.2863248,0.01875,0.021194084,10.17225,0,May,3,2,4,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,124.5,0.05,0.07,0,0.6,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1021.75,0,0.021354167,0,0.4,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
5,626,1,66,77,2660.15,0,0.008227848,41.92518987,0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,12,0.05,0.12,0,0.6,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,109,5,125,1,34,0,0.00952381,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,17,0.1,0.15,0,0.6,May,1,1,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,1135.166667,0.007407407,0.040277778,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
3,91,0,0,13,298.2333333,0,0.04,0,0,May,1,1,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,554.5,0,0.018181818,49.62545455,0,May,2,4,5,2,New_Visitor,FALSE,TRUE
2,23,0,0,22,335.6666667,0,0.011904762,0,0,May,2,2,1,2,New_Visitor,TRUE,FALSE
8,131.3333333,1,4,95,2107.583333,0,0.004166667,0,0,May,2,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,96.33333333,0,0.05,0,0,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
9,128.5714286,1,10.66666667,75,2755.336111,0.0028125,0.012821256,8.569134167,0,May,4,2,6,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,69,653.2777778,0.014705882,0.053431373,0,0.6,May,2,4,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,44,0,0.05,0,0,May,2,4,3,2,New_Visitor,TRUE,FALSE
5,230.3333333,2,64,33,964.047619,0,0.022857143,0,0,May,3,2,7,6,Returning_Visitor,FALSE,FALSE
2,90,0,0,22,650.6666667,0.026086957,0.045217391,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
7,245.3333333,0,0,5,256.6666667,0.027272727,0.051818182,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,28,0.12,0.16,0,0.4,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,1516.966667,0,0.024242424,0,0.2,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,648.0678571,0.016666667,0.035648148,0,0.4,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,462,0.0125,0.05,0,0,May,1,1,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,63,0,0.033333333,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
1,337,1,39,16,630.5,0,0.00625,28.794,0,May,3,2,1,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,42,0.04,0.08,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,688.6666667,0.042105263,0.052631579,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,181,0,0.00625,0,1,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
3,117.5,0,0,14,285.4166667,0,0.00625,0,0,May,3,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,7,61.33333333,0.014285714,0.068571429,0,0,May,1,2,1,2,Returning_Visitor,TRUE,FALSE
6,105.5,0,0,81,2961.483333,0.007058824,0.026666667,0,0,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,406,0.030434783,0.05942029,0,0.2,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
6,62.5,0,0,60,3222.75873,0.014367816,0.016601512,0,0.6,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,128,0.028571429,0.057142857,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
5,243,0,0,19,500.7880952,0,0.017105263,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
1,9,0,0,22,375.75,0.053968254,0.056349206,0,0,May,3,2,4,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,534.9166667,0,0.02125,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,134,0,0.025,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,2098.238095,0.037037037,0.043518519,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,16.5,0,0,48,869.1,0.008510638,0.014967916,3.060765957,0,May,2,10,4,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,0,0,0.2,0.2,0,0,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,40,0,0,21,1494.5,0.009090909,0.004545455,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
2,12,0,0,13,510,0,0.035714286,0,1,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
0,0,2,52,12,699.25,0.023809524,0.028571429,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,331.3333333,0.053333333,0.096,0,0,May,2,10,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,321,0,0.05,0,0.2,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,88,0.115384615,0.125641026,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,58,5,115,71,1563.930952,0.006578947,0.017192982,0,0.8,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,55,0.044444444,0.111111111,0,0,May,3,5,1,3,Returning_Visitor,FALSE,FALSE
11,79.75,0,0,31,419.25,0.006818182,0.026893939,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,109.5,1,21,157,4643.755952,0.001687764,0.010776613,7.152750452,0.8,May,2,5,2,4,Returning_Visitor,FALSE,FALSE
0,0,1,172,21,564.5,0,0.042965368,0,0.8,May,3,3,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,65.66666667,0.066666667,0.1,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,New_Visitor,FALSE,FALSE
1,47.16666667,1,3,42,1462.659125,0.004651163,0.019047619,7.734903101,0,May,2,2,6,4,Returning_Visitor,FALSE,TRUE
2,115,2,31,23,404.6190476,0,0.026,0,0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,392,0,0.026923077,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,960.7333333,0.015789474,0.051754386,0,0,May,2,2,4,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,726.2761905,0.031578947,0.056052632,0,1,May,2,2,4,13,Returning_Visitor,TRUE,FALSE
4,71.3,0,0,66,4415.333333,0.009950249,0.02453119,0,0.4,May,2,2,6,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,40,0.142857143,0.157142857,0,0.6,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
6,140,1,12,52,723.315873,0.001212121,0.006277056,4.504381818,0,May,3,2,4,11,Returning_Visitor,FALSE,FALSE
10,750.75,3,80,49,1088.05,0.011320755,0.021069182,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
8,121.6666667,2,62,30,1688.72619,0,0.011764706,15.08488235,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,0,0.2,0.2,0,0.2,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,50,998.9545455,0.0076,0.025933333,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
5,243,3,106,22,1654.722222,0.028571429,0.028214286,31.178125,0,May,4,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,281.5,0.016666667,0.020833333,0,0,May,2,4,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,1501,0.093333333,0.126666667,0,0,May,3,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,153.5833333,0,0.020512821,0,0,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,109,0,0.033333333,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,483.5833333,0.021052632,0.025789474,0,0.2,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,586.3333333,0.010526316,0.037593985,0,0.4,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,2213,0.004545455,0.031060606,0,0.2,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,50.5,0.057142857,0.1,0,0,May,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,2,10,15,178,0.019607843,0.043137255,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,70.83333333,1,30,27,1150.192063,0.003125,0.0125,23.554375,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
6,86.08333333,0,0,32,892.9166667,0.005714286,0.011428571,0,0,May,2,2,1,5,New_Visitor,TRUE,FALSE
0,0,0,0,12,173,0,0.016666667,0,0.8,May,1,1,6,1,Returning_Visitor,FALSE,FALSE
10,252.5,2,506,14,289.6666667,0,0.021212121,29.77418182,0,May,2,4,4,2,Returning_Visitor,FALSE,TRUE
4,126,0,0,22,633.9857143,0.004166667,0.021296296,0,0,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
5,318,0,0,36,1837.966667,0.032894737,0.044423559,0,0.4,May,3,2,1,11,Returning_Visitor,FALSE,FALSE
9,331.1666667,4,154,154,8038.325302,0.007332941,0.027963219,0,0,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
9,169.5,2,724,31,706.9837662,0.005714286,0.023761905,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,352,0,0.05,0,0.4,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
12,203.4714286,1,0,220,11308.09795,0.001699507,0.012414872,0.673127586,0.8,May,2,2,5,6,Returning_Visitor,FALSE,FALSE
2,94,0,0,9,501.5,0.06,0.106666667,0,0.8,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
8,359,1,16,19,497.6666667,0.007692308,0.023076923,0,0,May,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,406,0.064285714,0.079166667,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
7,135.5,2,30,129,4115.978571,0.001470588,0.011288515,2.273598775,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,2.333333333,0.15,0.1625,0,0,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,121.5,0.025,0.066666667,0,0,May,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,869,0,0.022222222,0,0,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,403,0.05,0.1,0,0,May,1,1,1,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,12,0,0.1,0,0,May,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,865,0.026666667,0.04,57.584,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,13,0,0,13,220.3333333,0,0.002197802,0,0,May,2,2,8,16,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,222,0.133333333,0.133333333,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
4,21,0,0,16,657.1666667,0,0.025,0,0,May,2,2,2,11,Returning_Visitor,FALSE,FALSE
3,109,0,0,6,131,0,0.028571429,0,0,May,1,1,7,3,New_Visitor,FALSE,FALSE
3,189,1,32,26,1517.9,0,0.007142857,34.34857143,0,May,2,2,7,1,New_Visitor,FALSE,TRUE
1,36,0,0,17,538.2878788,0,0.017708333,18.370625,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,25,3,52,60,4139.625,0.013636364,0.032912458,5.976060606,0.4,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,4,140,26,832.8333333,0.006896552,0.040229885,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,464,0,0.022222222,29.31555556,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,82.16666667,0,0,45,673.4813797,0.016326531,0.025194363,15.15205714,0.2,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,217,0.005555556,0.031481481,0,0.8,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,472.9952381,0.015384615,0.030769231,0,0,May,2,4,2,3,Returning_Visitor,TRUE,FALSE
8,63,0,0,36,1500.380952,0.010810811,0.01981982,14.33124324,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,241,0,0.033333333,0,0,May,2,10,2,3,Returning_Visitor,FALSE,FALSE
2,101.5,0,0,16,692.6666667,0,0.0125,146.23875,0,May,2,2,5,2,New_Visitor,FALSE,TRUE
19,704.8699248,2,269.5,187,9487.639162,3.35E-05,0.014896228,2.873954681,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,455.5,0,0.014285714,0,0,May,2,10,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,49,0,0.1,0,0,May,2,4,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,259,0.1,0.15,0,0.6,May,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,2065.15,0.005,0.034444444,0,0.8,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,4190.75,0.021764706,0.074369748,0,0,May,2,2,8,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,65,0.1,0.111111111,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,27,2,6,6,129.2,0.02962963,0.077777778,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,607.4666667,0,0.002777778,39.97777778,0,May,1,1,1,2,Returning_Visitor,TRUE,TRUE
24,196.1385918,1,28,113,8699.407065,0.019308469,0.047477294,2.613452922,0,May,2,2,6,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,2022.25,0.008333333,0.048611111,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,761.25,0,0.014035088,0,0,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
7,114.25,1,17.33333333,25,874.5833333,0,0.012345679,54.33103704,0,May,2,5,2,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,21,1483,0.007894737,0.021754386,0,1,May,1,1,3,7,Returning_Visitor,TRUE,FALSE
2,100,0,0,22,639.5,0,0.008695652,101.3721739,0,May,1,1,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,18,356,0.011111111,0.038888889,0,0.2,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
12,432.5833333,3,112,42,2132.683333,0.021288515,0.041498896,0,0.6,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,431.0833333,0.018181818,0.022727273,0,0.6,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
9,118,2,10,16,401.95,0.004761905,0.013015873,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,2524,0.008928571,0.051785714,0,0,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,151.5,0.016666667,0.066666667,0,0,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,117.5,0.05,0.05,0,0.6,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,822.65,0.020689655,0.020804598,0,1,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,102,0,0.01,0,0,May,2,2,9,4,Returning_Visitor,FALSE,FALSE
5,99.66666667,0,0,14,1714.166667,0,0.022222222,33.196,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
8,364.5,0,0,26,783.5,0.007692308,0.013461538,0,0,May,1,2,4,15,Returning_Visitor,TRUE,FALSE
12,345.8333333,0,0,52,3258.071212,0,0.00327381,0,0,May,1,2,2,2,Returning_Visitor,TRUE,FALSE
1,11.42857143,2,146,20,1329.261905,0.010434783,0.01955353,20.79115942,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
1,19,0,0,8,87,0,0.014285714,0,0.6,May,2,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,43,813.8,0.023255814,0.03255814,0,0.6,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
4,248.6666667,3,382.3333333,30,1039.477564,0.004285714,0.007428571,9.511714286,0,May,3,2,2,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,531,0,0.011111111,0,0.8,May,4,1,1,2,Returning_Visitor,FALSE,FALSE
5,168,0,0,31,1239.083333,0.006666667,0.02,0,0,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
5,106.3214286,4,189,37,1306.028022,0.004263566,0.010939177,33.3335814,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
2,48,0,0,24,543.75,0.016,0.0408,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,315.6,0.022222222,0.037037037,0,0,May,2,2,2,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,258.8333333,0.0375,0.03125,0,0,May,3,2,6,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,27,420,0,0.007692308,0,0,May,2,2,9,1,Returning_Visitor,TRUE,FALSE
10,262,0,0,22,623.4166667,0.018518519,0.04526749,0,0.2,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
4,122,3,124,12,1040.333333,0,0.010526316,0,0,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
1,11,3,27.5,154,3395.729484,0.007660455,0.012253894,19.13415285,0.8,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
3,90,0,0,4,126,0,0.014285714,0,0,May,2,2,6,5,New_Visitor,FALSE,FALSE
0,0,0,0,2,21,0,0.1,0,0,May,3,2,1,3,New_Visitor,FALSE,FALSE
3,166,1,140,35,701.5,0.029411765,0.05,0,0,May,2,5,6,1,Returning_Visitor,TRUE,FALSE
14,230.1069444,0,0,52,2059.109203,0.003747073,0.008451124,7.610431148,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,11,0.033333333,0.166666667,0,0.6,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
2,95,0,0,10,203.4166667,0,0.016666667,0,0,May,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,60,0.05,0.075,0,1,May,1,1,1,17,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,65,0.114285714,0.15,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,197.3333333,0.00952381,0.041269841,0,0.8,May,2,10,7,4,Returning_Visitor,FALSE,FALSE
2,30,0,0,24,300.6666667,0.008333333,0.025,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,7,0,0,28,471,0.02962963,0.066666667,0,1,May,2,2,7,3,Returning_Visitor,TRUE,FALSE
4,118.4545455,0,0,112,7968.903361,0.003093259,0.036793698,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,105,0,0.0125,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,2607.5,0.024,0.050933333,0,0,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
